,,7,Command area,,,,,,,,,,,,Non-Command area,,,,,,,,,,,,Poor quality,,,,,,,,,,,
96,ATP_C_66_Rotarypuram,Deep TW,67500,372,40,90,10800,19.4285714286,120,240,7500,0.2857142857,120,240,47250,53.5714285714,40,90,10800,10.1428571429,120,240,7500,1.4285714286,120,240,47250,0,40,90,,,,,7500,0,120,240
97,ATP_C_66_Rotarypuram,Filter Points,7500,372,40,90,10800,19.4285714286,120,240,15000,0.2857142857,120,240,67500,53.5714285714,40,90,10800,10.1428571429,120,240,15000,1.4285714286,120,240,67500,0,40,90,,,,,15000,0,120,240
98,ATP_C_66_Salakamcheruvu,DW,4050,19.8571428571,40,90,900,1.8571428571,120,240,3750,0,120,240,0,41,,,900,17,120,240,3750,0,120,240,4050,0,40,90,,,,,3750,0,120,240
99,ATP_C_66_Salakamcheruvu,DW+PS/DCB,7500,19.8571428571,40,90,4500,1.8571428571,120,240,7500,0,120,240,0,41,0,,4500,17,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
100,ATP_C_66_Salakamcheruvu,BWs,12000,19.8571428571,40,90,5400,1.8571428571,120,240,7500,0,120,240,0,41,0,0,5400,17,120,240,7500,0,120,240,15000,0,40,90,,,,,7500,0,120,240
101,ATP_C_66_Salakamcheruvu,STW,23100,19.8571428571,40,90,5400,1.8571428571,120,240,7500,0,120,240,0,41,0,0,5400,17,120,240,7500,0,120,240,23100,0,40,90,,,,,7500,0,120,240
102,ATP_C_66_Salakamcheruvu,MTW,47250,19.8571428571,40,90,10800,1.8571428571,120,240,7500,0,120,240,4050,41,40,90,10800,17,120,240,7500,0,120,240,47250,0,40,90,,,,,7500,0,120,240
103,ATP_C_66_Salakamcheruvu,Deep TW,67500,19.8571428571,40,90,10800,1.8571428571,120,240,15000,0,120,240,7500,41,40,90,10800,17,120,240,15000,0,120,240,67500,0,40,90,,,,,15000,0,120,240
104,ATP_C_66_Salakamcheruvu,Filter Points,7500,19.8571428571,40,90,5400,1.8571428571,120,240,0,0,,,11250,41,40,90,5400,17,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
105,ATP_D_46_Bhupasamudram,DW,0,104.4285714286,40,90,900,6.7142857143,120,240,3750,0,120,240,4050,107.4285714286,40,90,900,6.1428571429,120,240,3750,0,120,240,4050,0,40,90,,,,,3750,0,120,240
106,ATP_D_46_Bhupasamudram,DW+PS/DCB,0,104.4285714286,40,90,3150,6.7142857143,120,240,7500,0,120,240,3000,107.4285714286,40,90,4500,6.1428571429,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
107,ATP_D_46_Bhupasamudram,BWs,6300,104.4285714286,40,90,3150,6.7142857143,120,240,7500,0,120,240,3150,107.4285714286,40,90,5400,6.1428571429,120,240,7500,0,120,240,15000,0,40,90,,,,,7500,0,120,240
108,ATP_D_46_Bhupasamudram,STW,0,104.4285714286,40,90,5400,6.7142857143,120,240,7500,0,120,240,23100,107.4285714286,40,90,5400,6.1428571429,120,240,7500,0,120,240,23100,0,40,90,,,,,7500,0,120,240
109,ATP_D_46_Bhupasamudram,MTW,0,104.4285714286,40,90,10800,6.7142857143,120,240,7500,0,120,240,47250,107.4285714286,40,90,10800,6.1428571429,120,240,7500,0,120,240,47250,0,40,90,,,,,7500,0,120,240
110,ATP_D_46_Bhupasamudram,Deep TW,0,104.4285714286,40,90,10800,6.7142857143,120,240,15000,0,120,240,67500,107.4285714286,40,90,10800,6.1428571429,120,240,15000,0,120,240,67500,0,40,90,,,,,15000,0,120,240
111,ATP_D_46_Bhupasamudram,Filter Points,0,104.4285714286,40,90,5400,6.7142857143,120,240,7500,0,120,240,8250,107.4285714286,40,90,5400,6.1428571429,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
112,ATP-D-46-Havalgi,DW,4050,200.4285714286,40,90,900,14.5714285714,120,240,3750,0,120,240,4050,4,40,90,900,7.1428571429,120,240,3750,0,120,240,4050,0,40,90,,,,,3750,0,120,240
113,ATP-D-46-Havalgi,DW+PS/DCB,7500,200.4285714286,40,90,4500,14.5714285714,120,240,7500,0,120,240,6000,4,40,90,4500,7.1428571429,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
114,ATP-D-46-Havalgi,BWs,12000,200.4285714286,40,90,5400,14.5714285714,120,240,7500,0,120,240,9000,4,40,90,5400,7.1428571429,120,240,7500,0,120,240,15000,0,40,90,,,,,7500,0,120,240
115,ATP-D-46-Havalgi,STW,23100,200.4285714286,40,90,5400,14.5714285714,120,240,7500,0,120,240,23100,4,40,90,5400,7.1428571429,120,240,7500,0,120,240,23100,0,40,90,,,,,7500,0,120,240
116,ATP-D-46-Havalgi,MTW,47250,200.4285714286,40,90,10800,14.5714285714,120,240,7500,0,120,240,47250,4,40,90,10800,7.1428571429,120,240,7500,0,120,240,47250,0,40,90,,,,,7500,0,120,240
117,ATP-D-46-Havalgi,Deep TW,67500,200.4285714286,40,90,10800,14.5714285714,120,240,15000,0,120,240,67500,4,40,90,10800,7.1428571429,120,240,15000,0,120,240,67500,0,40,90,,,,,15000,0,120,240
118,ATP-D-46-Havalgi,Filter Points,7500,200.4285714286,40,90,5400,14.5714285714,120,240,7500,0,120,240,8250,4,40,90,5400,7.1428571429,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
119,ATP_D_46_Kadlur,DW,4050,412.4285714286,40,90,900,6.2857142857,120,240,3750,0,120,240,4050,144.2857142857,40,90,900,4.2857142857,120,240,3750,0,120,240,4050,0,40,90,,,,,3750,0,120,240
120,ATP_D_46_Kadlur,DW+PS/DCB,7500,412.4285714286,40,90,4500,6.2857142857,120,240,7500,0,120,240,5250,144.2857142857,40,90,4500,4.2857142857,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
121,ATP_D_46_Kadlur,BWs,5250,412.4285714286,40,90,5400,6.2857142857,120,240,7500,0,120,240,8250,144.2857142857,40,90,5400,4.2857142857,120,240,7500,0,120,240,15000,0,40,90,,,,,7500,0,120,240
122,ATP_D_46_Kadlur,STW,23100,412.4285714286,40,90,5400,6.2857142857,120,240,7500,0,120,240,23100,144.2857142857,40,90,5400,4.2857142857,120,240,7500,0,120,240,23100,0,40,90,,,,,7500,0,120,240
123,ATP_D_46_Kadlur,MTW,47250,412.4285714286,40,90,10800,6.2857142857,120,240,7500,0,120,240,47250,144.2857142857,40,90,10800,4.2857142857,120,240,7500,0,120,240,47250,0,40,90,,,,,7500,0,120,240
124,ATP_D_46_Kadlur,Deep TW,67500,412.4285714286,40,90,10800,6.2857142857,120,240,15000,0,120,240,67500,144.2857142857,40,90,10800,4.2857142857,120,240,15000,0,120,240,67500,0,40,90,,,,,15000,0,120,240
125,ATP_D_46_Kadlur,Filter Points,7500,412.4285714286,40,90,5400,6.2857142857,120,240,7500,0,120,240,8250,144.2857142857,40,90,5400,4.2857142857,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
126,ATP_D_46_Rayadurg,DW,4050,173.2857142857,40,90,900,9.5714285714,120,240,3750,0,120,240,4050,188.1428571429,40,90,900,30.5714285714,120,240,3750,0.1428571429,120,240,4050,0,40,90,,,,,3750,0,120,240
127,ATP_D_46_Rayadurg,DW+PS/DCB,7500,173.2857142857,40,90,4500,9.5714285714,120,240,7500,0,120,240,3750,188.1428571429,40,90,3750,30.5714285714,120,240,7500,0.1428571429,120,240,7500,0,40,90,,,,,7500,0,120,240
128,ATP_D_46_Rayadurg,BWs,5700,173.2857142857,40,90,5400,9.5714285714,120,240,7500,0,120,240,4200,188.1428571429,40,90,4200,30.5714285714,120,240,7500,0.1428571429,120,240,15000,0,40,90,,,,,7500,0,120,240
129,ATP_D_46_Rayadurg,STW,23100,173.2857142857,40,90,5400,9.5714285714,120,240,7500,0,120,240,23100,188.1428571429,40,90,5400,30.5714285714,120,240,7500,0.1428571429,120,240,23100,0,40,90,,,,,7500,0,120,240
130,ATP_D_46_Rayadurg,MTW,47250,173.2857142857,40,90,10800,9.5714285714,120,240,7500,0,120,240,47250,188.1428571429,40,90,10800,30.5714285714,120,240,7500,0.1428571429,120,240,47250,0,40,90,,,,,7500,0,120,240
131,ATP_D_46_Rayadurg,Deep TW,67500,173.2857142857,40,90,10800,9.5714285714,120,240,15000,0,120,240,67500,188.1428571429,40,90,10800,30.5714285714,120,240,15000,0.1428571429,120,240,67500,0,40,90,,,,,15000,0,120,240
132,ATP_D_46_Rayadurg,Filter Points,7500,173.2857142857,40,90,5400,9.5714285714,120,240,7500,0,120,240,8250,188.1428571429,40,90,5400,30.5714285714,120,240,7500,0.1428571429,120,240,7500,0,40,90,,,,,7500,0,120,240
133,ATP_D_46_Sollapuram,DW,4050,78.8571428571,40,90,900,2.1428571429,120,240,3750,0,120,240,4050,50.2857142857,40,90,900,6,120,240,3750,0,120,240,4050,0,40,90,,,,,3750,0,120,240
134,ATP_D_46_Sollapuram,DW+PS/DCB,7500,78.8571428571,40,90,4500,2.1428571429,120,240,7500,0,120,240,6000,50.2857142857,40,90,4500,6,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
135,ATP_D_46_Sollapuram,BWs,8550,78.8571428571,40,90,5400,2.1428571429,120,240,7500,0,120,240,5550,50.2857142857,40,90,4650,6,120,240,7500,0,120,240,15000,0,40,90,,,,,7500,0,120,240
136,ATP_D_46_Sollapuram,STW,23100,78.8571428571,40,90,5400,2.1428571429,120,240,7500,0,120,240,23100,50.2857142857,40,90,5400,6,120,240,7500,0,120,240,23100,0,40,90,,,,,7500,0,120,240
137,ATP_D_46_Sollapuram,MTW,47250,78.8571428571,40,90,10800,2.1428571429,120,240,7500,0,120,240,47250,50.2857142857,40,90,10800,6,120,240,7500,0,120,240,47250,0,40,90,,,,,7500,0,120,240
138,ATP_D_46_Sollapuram,Deep TW,67500,78.8571428571,40,90,10800,2.1428571429,120,240,15000,0,120,240,67500,50.2857142857,40,90,10800,6,120,240,15000,0,120,240,67500,0,40,90,,,,,15000,0,120,240
139,ATP_D_46_Sollapuram,Filter Points,7500,78.8571428571,40,90,5400,2.1428571429,120,240,7500,0,120,240,8250,50.2857142857,40,90,5400,6,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
140,ATP_D_46_Uravakonda,DW,4050,28.2857142857,40,90,900,5.7142857143,120,240,3750,0,120,240,4050,43.1428571429,40,90,900,30,120,240,3750,0,120,240,4050,0,40,90,,,,,3750,0,120,240
141,ATP_D_46_Uravakonda,DW+PS/DCB,7500,28.2857142857,40,90,4500,5.7142857143,120,240,7500,0,120,240,6000,43.1428571429,40,90,4500,30,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
142,ATP_D_46_Uravakonda,BWs,12000,28.2857142857,40,90,5400,5.7142857143,120,240,7500,0,120,240,9750,43.1428571429,40,90,4500,30,120,240,7500,0,120,240,15000,0,40,90,,,,,7500,0,120,240
143,ATP_D_46_Uravakonda,STW,23100,28.2857142857,40,90,5400,5.7142857143,120,240,7500,0,120,240,23100,43.1428571429,40,90,5400,30,120,240,7500,0,120,240,23100,0,40,90,,,,,7500,0,120,240
144,ATP_D_46_Uravakonda,MTW,47250,28.2857142857,40,90,10800,5.7142857143,120,240,7500,0,120,240,47250,43.1428571429,40,90,10800,30,120,240,7500,0,120,240,47250,0,40,90,,,,,7500,0,120,240
145,ATP_D_46_Uravakonda,Deep TW,67500,28.2857142857,40,90,10800,5.7142857143,120,240,15000,0,120,240,67500,43.1428571429,40,90,10800,30,120,240,15000,0,120,240,67500,0,40,90,,,,,15000,0,120,240
146,ATP_D_46_Uravakonda,Filter Points,7500,28.2857142857,40,90,5400,5.7142857143,120,240,7500,0,120,240,8250,43.1428571429,40,90,5400,30,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
147,ATP_C_67_Yellanur,DW,4050,228.4285714286,40,90,900,13.1428571429,120,240,3750,0,120,240,4050,96,40,90,900,6.2857142857,120,240,3750,1.4285714286,120,240,4050,0,40,90,,,,,3750,0,120,240
148,ATP_C_67_Yellanur,DW+PS/DCB,2250,228.4285714286,40,90,4500,13.1428571429,120,240,7500,0,120,240,6000,96,40,90,4500,6.2857142857,120,240,7500,1.4285714286,120,240,7500,0,40,90,,,,,7500,0,120,240
149,ATP_C_67_Yellanur,BWs,4500,228.4285714286,40,90,5400,13.1428571429,120,240,7500,0,120,240,9000,96,40,90,5400,6.2857142857,120,240,7500,1.4285714286,120,240,15000,0,40,90,,,,,7500,0,120,240
150,ATP_C_67_Yellanur,STW,23100,228.4285714286,40,90,5400,13.1428571429,120,240,7500,0,120,240,23100,96,40,90,5400,6.2857142857,120,240,7500,1.4285714286,120,240,23100,0,40,90,,,,,7500,0,120,240
151,ATP_C_67_Yellanur,MTW,47250,228.4285714286,40,90,10800,13.1428571429,120,240,7500,0,120,240,47250,96,40,90,10800,6.2857142857,120,240,7500,1.4285714286,120,240,47250,0,40,90,,,,,7500,0,120,240
152,ATP_C_67_Yellanur,Deep TW,67500,228.4285714286,40,90,10800,13.1428571429,120,240,15000,0,120,240,67500,96,40,90,10800,6.2857142857,120,240,15000,1.4285714286,120,240,67500,0,40,90,,,,,15000,0,120,240
153,ATP_C_67_Yellanur,Filter Points,7500,228.4285714286,40,90,5400,13.1428571429,120,240,7500,0,120,240,8250,96,40,90,5400,6.2857142857,120,240,7500,1.4285714286,120,240,7500,0,40,90,,,,,7500,0,120,240
154,ATP_C_65_Tadipatri,DW,4050,0,40,90,900,1,120,240,3750,0,120,240,4050,231.5714285714,40,90,900,31.1428571429,120,240,3750,18.2857142857,120,240,4050,0,40,90,,,,,3750,0,120,240
155,ATP_C_65_Tadipatri,DW+PS/DCB,7500,0,40,90,4500,1,120,240,7500,0,120,240,6000,231.5714285714,40,90,4500,31.1428571429,120,240,7500,18.2857142857,120,240,7500,0,40,90,,,,,7500,0,120,240
156,ATP_C_65_Tadipatri,BWs,11250,0,40,90,5400,1,120,240,7500,0,120,240,8250,231.5714285714,40,90,5400,31.1428571429,120,240,7500,18.2857142857,120,240,15000,0,40,90,,,,,7500,0,120,240
157,ATP_C_65_Tadipatri,STW,23100,0,40,90,5400,1,120,240,7500,0,120,240,23100,231.5714285714,40,90,5400,31.1428571429,120,240,7500,18.2857142857,120,240,23100,0,40,90,,,,,7500,0,120,240
158,ATP_C_65_Tadipatri,MTW,47250,0,40,90,10800,1,120,240,7500,0,120,240,47250,231.5714285714,40,90,10800,31.1428571429,120,240,7500,18.2857142857,120,240,47250,0,40,90,,,,,7500,0,120,240
159,ATP_C_65_Tadipatri,Deep TW,67500,0,40,90,10800,1,120,240,15000,0,120,240,67500,231.5714285714,40,90,10800,31.1428571429,120,240,15000,18.2857142857,120,240,67500,0,40,90,,,,,15000,0,120,240
160,ATP_C_65_Tadipatri,Filter Points,7500,0,40,90,5400,1,120,240,7500,0,120,240,8250,231.5714285714,40,90,5400,31.1428571429,120,240,7500,18.2857142857,120,240,7500,0,40,90,,,,,7500,0,120,240
161,ATP_C_59_Kacharlakunta,DW,4050,19.4285714286,40,90,900,1,120,240,3750,0,120,240,4050,0,40,90,900,0,120,240,3750,0,120,240,4050,0,40,90,,,,,3750,0,120,240
162,ATP_C_59_Kacharlakunta,DW+PS/DCB,7500,19.4285714286,40,90,4500,1,120,240,7500,0,120,240,6000,0,40,90,4500,0,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
163,ATP_C_59_Kacharlakunta,BWs,11250,19.4285714286,40,90,5400,1,120,240,7500,0,120,240,8250,0,40,90,5400,0,120,240,7500,0,120,240,15000,0,40,90,,,,,7500,0,120,240
164,ATP_C_59_Kacharlakunta,STW,23100,19.4285714286,40,90,5400,1,120,240,7500,0,120,240,23100,0,40,90,5400,0,120,240,7500,0,120,240,23100,0,40,90,,,,,7500,0,120,240
165,ATP_C_59_Kacharlakunta,MTW,47250,19.4285714286,40,90,10800,1,120,240,7500,0,120,240,47250,0,40,90,10800,0,120,240,7500,0,120,240,47250,0,40,90,,,,,7500,0,120,240
166,ATP_C_59_Kacharlakunta,Deep TW,67500,19.4285714286,40,90,10800,1,120,240,15000,0,120,240,67500,0,40,90,10800,0,120,240,15000,0,120,240,67500,0,40,90,,,,,15000,0,120,240
167,ATP_C_59_Kacharlakunta,Filter Points,7500,19.4285714286,40,90,5400,1,120,240,7500,0,120,240,8250,0,40,90,5400,0,120,240,7500,0,120,240,7500,0,40,90,,,,,7500,0,120,240
168,ATP_C_63_Bucherla,DW,0,0,,,0,0,,,0,0,,,0,26.8571428571,40,90,600,0,120,240,3750,0,120,240,0,0,,,,,,,0,0,,
169,ATP_C_63_Bucherla,DW+PS/DCB,0,0,,,0,0,,,0,0,,,3750,26.8571428571,45,88,4800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
170,ATP_C_63_Bucherla,BWs,0,0,,,0,0,,,0,0,,,10500,26.8571428571,45,90,9750,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
171,ATP_C_63_Bucherla,S TW,0,0,,,0,0,,,0,0,,,0,26.8571428571,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
172,ATP_C_63_Bucherla,M TW,0,0,,,0,0,,,0,0,,,0,26.8571428571,40,90,10800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
173,ATP_C_63_Bucherla,D TW,0,0,,,0,0,,,0,0,,,0,26.8571428571,40,90,10800,0,120,240,15000,0,120,240,0,0,,,,,,,0,0,,
174,ATP_C_63_Bucherla,Filter Points,0,0,,,0,0,,,0,0,,,0,26.8571428571,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
175,ATP_C_63_Cherukuru,DW,0,0,,,0,0,,,0,0,,,0,0,40,90,600,0,120,240,3750,0,120,240,0,0,,,,,,,0,0,,
176,ATP_C_63_Cherukuru,DW+PS/DCB,0,0,,,0,0,,,0,0,,,5700,0,45,88,4800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
177,ATP_C_63_Cherukuru,BWs,0,0,,,0,0,,,0,0,,,10500,0,45,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
178,ATP_C_63_Cherukuru,S TW,0,0,,,0,0,,,0,0,,,0,0,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
179,ATP_C_63_Cherukuru,M TW,0,0,,,0,0,,,0,0,,,0,0,40,90,10800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
180,ATP_C_63_Cherukuru,D TW,0,0,,,0,0,,,0,0,,,0,0,40,90,10800,0,120,240,15000,0,120,240,0,0,,,,,,,0,0,,
181,ATP_C_63_Cherukuru,Filter Points,0,0,,,0,0,,,0,0,,,0,0,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
182,ATP_C_67_Chilmathur,DW,0,0,,,0,0,,,0,0,,,0,0,40,90,600,0,120,240,3750,0,120,240,0,0,,,,,,,0,0,,
183,ATP_C_67_Chilmathur,DW+PS/DCB,0,0,,,0,0,,,0,0,,,6000,0,45,88,4800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
184,ATP_C_67_Chilmathur,BWs,0,0,,,0,0,,,0,0,,,7200,0,45,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
185,ATP_C_67_Chilmathur,S TW,0,0,,,0,0,,,0,0,,,0,0,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
186,ATP_C_67_Chilmathur,M TW,0,0,,,0,0,,,0,0,,,0,0,40,90,10800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
187,ATP_C_67_Chilmathur,D TW,0,0,,,0,0,,,0,0,,,0,0,40,90,10800,0,120,240,15000,0,120,240,0,0,,,,,,,0,0,,
188,ATP_C_67_Chilmathur,Filter Points,0,0,,,0,0,,,0,0,,,0,0,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
189,ATP_C_63_Gowrajupalli,DW,0,0,,,0,0,,,0,0,,,0,50.5714285714,40,90,600,0,120,240,3750,0,120,240,0,0,,,,,,,0,0,,
190,ATP_C_63_Gowrajupalli,DW+PS/DCB,0,0,,,0,0,,,0,0,,,0,50.5714285714,45,88,4800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
191,ATP_C_63_Gowrajupalli,BWs,0,0,,,0,0,,,0,0,,,10650,50.5714285714,45,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
192,ATP_C_63_Gowrajupalli,S TW,0,0,,,0,0,,,0,0,,,0,50.5714285714,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
193,ATP_C_63_Gowrajupalli,M TW,0,0,,,0,0,,,0,0,,,0,50.5714285714,40,90,10800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
194,ATP_C_63_Gowrajupalli,D TW,0,0,,,0,0,,,0,0,,,0,50.5714285714,40,90,10800,0,120,240,15000,0,120,240,0,0,,,,,,,0,0,,
195,ATP_C_63_Gowrajupalli,Filter Points,0,0,,,0,0,,,0,0,,,0,50.5714285714,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
196,ATP_C_63_Hindupur,DW,0,0,,,0,0,,,0,0,,,4050,0,40,90,600,0,120,240,3750,0,120,240,0,0,,,,,,,0,0,,
197,ATP_C_63_Hindupur,DW+PS/DCB,0,0,,,0,0,,,0,0,,,4650,0,45,88,4800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
198,ATP_C_63_Hindupur,BWs,0,0,,,0,0,,,0,0,,,10950,0,45,90,5400,0,120,240,6600,0,120,240,0,0,,,,,,,0,0,,
199,ATP_C_63_Hindupur,S TW,0,0,,,0,0,,,0,0,,,23100,0,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
200,ATP_C_63_Hindupur,M TW,0,0,,,0,0,,,0,0,,,47250,0,40,90,10800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
201,ATP_C_63_Hindupur,D TW,0,0,,,0,0,,,0,0,,,67500,0,40,90,10800,0,120,240,15000,0,120,240,0,0,,,,,,,0,0,,
202,ATP_C_63_Hindupur,Filter Points,0,0,,,0,0,,,0,0,,,7500,0,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
203,ATP_C_64_Kogira,DW,0,0,,,0,0,,,0,0,,,0,44.7142857143,40,90,600,0,120,240,3750,0,120,240,0,0,,,,,,,0,0,,
204,ATP_C_64_Kogira,DW+PS/DCB,0,0,,,0,0,,,0,0,,,7200,44.7142857143,45,88,4800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
205,ATP_C_64_Kogira,BWs,0,0,,,0,0,,,0,0,,,11550,44.7142857143,45,90,12000,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
206,ATP_C_64_Kogira,S TW,0,0,,,0,0,,,0,0,,,0,44.7142857143,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
207,ATP_C_64_Kogira,M TW,0,0,,,0,0,,,0,0,,,0,44.7142857143,40,90,10800,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
208,ATP_C_64_Kogira,D TW,0,0,,,0,0,,,0,0,,,0,44.7142857143,40,90,10800,0,120,240,15000,0,120,240,0,0,,,,,,,0,0,,
209,ATP_C_64_Kogira,Filter Points,0,0,,,0,0,,,0,0,,,0,44.7142857143,40,90,5400,0,120,240,7500,0,120,240,0,0,,,,,,,0,0,,
210,ATP_C_63_Lepakshi,DW,0,0,,,0,0,,,0,0,,,0,216.1428571429,,,600,0,120,240,3750,0.2857142857,120,240,0,0,,,,,,,0,0,,
211,ATP_C_63_Lepakshi,DW+PS/DCB,0,0,,,0,0,,,0,0,,,7500,216.1428571429,45,88,4800,0,120,240,7500,0.2857142857,120,240,0,0,,,,,,,0,0,,
212,ATP_C_63_Lepakshi,BWs,0,0,,,0,0,,,0,0,,,10200,216.1428571429,45,90,5400,0,120,240,7500,0.2857142857,120,240,0,0,,,,,,,0,0,,
213,ATP_C_63_Lepakshi,S TW,0,0,,,0,0,,,0,0,,,0,216.1428571429,40,90,7500,0,40,90,7500,0.2857142857,40,90,0,0,,,,,,,0,0,,
214,ATP_C_63_Lepakshi,M TW,0,0,,,0,0,,,0,0,,,0,216.1428571429,40,90,7500,0,40,90,7500,0.2857142857,40,90,0,0,,,,,,,0,0,,
