,,,,"CA","NCA","PQA",
504,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Naramalapadu",0,0,0,0
505,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Dharmavaram",0,0,0,0
506,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Adigopula",0,0,0,0
507,"07-D-50-9","GNT-D-50-Dandi-Gurajala","Nidanampadu",0,0,0,0
508,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Machayapalem",0,0,0,0
509,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Bellamkonda",0,0,0,0
510,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Vipparla",0,0,0,0
511,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Utukuru",0,0,0,0
512,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Parupalle",0,0,0,0
513,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Peesapadu",0,0,0,0
514,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Puttipadu",0,0,0,0
515,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Munugodu",0,0,0,0
516,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Attalur",0,0,0,0
517,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Jupudi",0,0,0,0
518,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Pondugula",0,0,0,0
519,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Hussain nagaram",0,0,0,0
520,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Ramapuram",0,0,0,0
521,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Bhrugubanda",0,0,0,0
522,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Rentapalla",0,0,0,0
523,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Rajupalem",0,0,0,0
524,"07-D-50-18","GNT-D-50-Eddu-Amaravathi","Reddygudem",0,0,0,0
525,"07-D-50-8","GNT-D-50-Edumangal-Rentachintala","Mittagudipadu",0,0,0,0
526,"07-D-50-8","GNT-D-50-Edumangal-Rentachintala","Rentachintala",15,0,0,15
527,"07-D-50-8","GNT-D-50-Edumangal-Rentachintala","Rentala",0,0,0,0
528,"07-D-50-8","GNT-D-50-Edumangal-Rentachintala","Madugala",0,0,0,0
529,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Akurajupalli",0,0,0,0
530,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","SR puram",0,0,0,0
531,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Pillutla",0,0,0,0
532,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Mallavolu",0,0,0,0
533,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Bodanam",0,0,0,0
534,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Kethavaram",0,0,0,0
535,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","chityala",0,0,0,0
536,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Kollur",0,0,0,0
537,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Emmajigudem",0,0,0,0
538,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","MT Puram",0,0,0,0
539,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Papayapalem",0,0,0,0
540,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Vannayapalem",0,0,0,0
541,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Guttikonda & Venkatayapalem Forest & Hills",0,0,0,0
542,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Piduguralla",0,0,0,0
543,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Konanki",0,0,0,0
544,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Janapadu",0,0,0,0
545,"07-D-50-22","GNT-D-50-Erra-2-Piduguralla","Guttikonda",0,0,0,0
546,"07-D-50-16","GNT-D-50-Erra-1-Rajupalem","Chowtapapayapalem",0,0,0,0
547,"07-D-50-16","GNT-D-50-Erra-1-Rajupalem","Ganapavaram",0,0,0,0
548,"07-D-50-16","GNT-D-50-Erra-1-Rajupalem","Balijepalle",0,0,0,0
549,"07-D-50-16","GNT-D-50-Erra-1-Rajupalem","Uppalapadu",0,0,0,0
550,"07-D-50-16","GNT-D-50-Erra-1-Rajupalem","Guttikonda Hills & Forest",0,0,0,0
551,"07-D-50-16","GNT-D-50-Erra-1-Rajupalem","Nekarikallu",0,0,0,0
552,"07-D-50-10","GNT-D-50-Gadida-Daida","Gottimukkala",0,0,0,0
553,"07-D-50-10","GNT-D-50-Gadida-Daida","Daida",4,0,0,4
554,"07-D-50-10","GNT-D-50-Gadida-Daida","Telukutla",0,0,0,0
555,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Kambhampadu",0,0,0,0
556,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Mutyalampadu",0,0,0,0
557,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Mallavaram",0,0,0,0
558,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Goli",0,0,0,0
559,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Pasarlapadu",10,0,0,10
560,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Thumrukota",0,0,0,0
561,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Paluvoi",0,0,0,0
562,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Manchikallu",0,0,0,0
563,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Hill and Forest",0,0,0,0
564,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Darivemula",0,0,0,0
565,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Obulesunipalle",0,0,0,0
566,"07-D-50-7","GNT-D-50-Goli-Thumurukota","Durgi",0,3,0,3
567,"07-D-50-12","GNT-D-50-Julakallu-Kesanapalli","Kesanapalle",0,0,0,0
568,"07-D-50-12","GNT-D-50-Julakallu-Kesanapalli","Pedagarlapadu",0,0,0,0
569,"07-D-50-12","GNT-D-50-Julakallu-Kesanapalli","Zulakallu",2,0,0,2
570,"07-D-50-12","GNT-D-50-Julakallu-Kesanapalli","Chinagarlpadu",0,0,0,0
571,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Karlapudi",0,0,0,0
572,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Harischandrapuram",0,0,0,0
573,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Vaddamanu",0,0,0,0
574,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Ananthavaram",0,0,0,0
575,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Nekkallu",0,0,0,0
576,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Pedaparimi",0,0,0,0
577,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Thullur",5,0,0,5
578,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Pitchikalapalem",0,0,0,0
579,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Dondapadu",0,0,0,0
580,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Borupalem",0,0,0,0
581,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Abbarajupalem",0,0,0,0
582,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Rayapudi",0,0,0,0
583,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Kondamarajupalem",0,0,0,0
584,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Nelapadu",0,0,0,0
585,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Sakhamuru",0,0,0,0
586,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Velagapudi",0,0,0,0
587,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Lingayapalem",0,0,0,0
588,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Uddandarayunipalem",0,0,0,0
589,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Malkapuram",0,0,0,0
590,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Mandadam",0,0,0,0
591,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Venkatapalem",0,0,0,0
592,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Mothadaka",4,0,0,4
593,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Nidumukkala",0,0,0,0
594,"07-D-50-27","GNT-D-50-Kattela-Thulluru","Mothadaka_ Nidumukkala RF",0,0,0,0
595,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Vaikuntapuram",3,0,0,3
596,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Pedamadduru",0,0,0,0
597,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Narukullapadu",0,0,0,0
598,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Endroyi",0,0,0,0
599,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Unguturu",0,0,0,0
600,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Nemalikallu",0,0,0,0
601,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Pamulapadu",0,0,0,0
602,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Bejatpuram",0,0,0,0
603,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Lachannagudipudi",0,0,0,0
604,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Ravela",0,0,0,0
605,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Aminabad",0,0,0,0
606,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Siripuram",0,0,0,0
607,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Varagani",0,0,0,0
608,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Mandapadu",0,0,0,0
609,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Velavarthipadu",0,0,0,0
610,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Medikonduru",3,0,0,3
611,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Visadala",0,0,0,0
612,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Dogiparru",10,0,0,10
613,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Mangalagiripadu",0,0,0,0
614,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Pon.Kandrika",0,0,0,0
615,"07-D-50-25","GNT-D-50-Kondaveeti-Medikonduru","Perecherla RF",0,0,0,0
616,"07-D-50-24","GNT-D-50-Lakshmi-Panidam","Bayyavaram",0,0,0,0
617,"07-D-50-24","GNT-D-50-Lakshmi-Panidam","Balemarru",0,0,0,0
618,"07-D-50-24","GNT-D-50-Lakshmi-Panidam","Andukuru",0,0,0,0
619,"07-D-50-24","GNT-D-50-Lakshmi-Panidam","Garapadu",0,0,0,0
620,"07-D-50-24","GNT-D-50-Lakshmi-Panidam","Lagadapadu",0,0,0,0
621,"07-D-50-24","GNT-D-50-Lakshmi-Panidam","Gorantla",6,0,0,6
622,"07-D-50-24","GNT-D-50-Lakshmi-Panidam","Bhatlur",0,0,0,0
623,"07-D-50-24","GNT-D-50-Lakshmi-Panidam","Panidam",2,0,0,2
624,"07-D-50-5","GNT-D-50-Macherla-Macherrla","A.J.Madaka",0,0,0,0
625,"07-D-50-5","GNT-D-50-Macherla-Macherrla","Rayavaram",0,0,0,0
626,"07-D-50-5","GNT-D-50-Macherla-Macherrla","Macherla",0,15,0,15
627,"07-D-50-5","GNT-D-50-Macherla-Macherrla","Polepalle",0,0,0,0
628,"07-D-50-5","GNT-D-50-Macherla-Macherrla","Atmakur",0,0,0,0
629,"07-D-50-5","GNT-D-50-Macherla-Macherrla","Hill and Forest",0,0,0,0
630,"07-D-50-5","GNT-D-50-Macherla-Macherrla","Kandlakunta",0,0,0,0
631,"07-D-50-5","GNT-D-50-Macherla-Macherrla","Gundlapadu",0,0,0,0
632,"07-D-50-5","GNT-D-50-Macherla-Macherrla","Ratchamillipadu",0,0,0,0
633,"07-D-50-5","GNT-D-50-Macherla-Macherrla","Mandadi",0,0,0,0
634,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Malladi",0,0,0,0
635,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Didugu",0,0,0,0
636,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Lingapuram",0,0,0,0
637,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Daranikota",0,0,0,0
638,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Amaravathi",4,0,0,4
639,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Tallur",0,0,0,0
640,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Kasipadu",0,0,0,0
641,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Balusupadu",0,0,0,0
642,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Kambhampadu",0,0,0,0
643,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Jalalpuram",0,0,0,0
644,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Patibandla",0,0,0,0
645,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Mussapuram",0,0,0,0
646,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Lingamguntla",0,0,0,0
647,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Chinamakkena",0,0,0,0
648,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Pedakurapadu",4,0,0,4
649,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Nandigama",0,0,0,0
650,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Gudipudi",0,0,0,0
651,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Pedamakkena",0,0,0,0
652,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Kantepudi",0,0,0,0
653,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Komerapudi",0,0,0,0
654,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Takkellapadu",0,0,0,0
655,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Srirangipalem",0,0,0,0
656,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Korrapadu",0,0,0,0
657,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Paladugu",0,0,0,0
658,"07-D-50-26","GNT-D-50 Mada-Pedakurapadu","Potlapadu",0,0,0,0
659,"07-D-50-6","GNT-D-50-Nagarjuna-Macherla","Nagulavaram",0,0,0.01,0.01
660,"07-D-50-6","GNT-D-50-Nagarjuna-Macherla","Pasuvemula",0,0,0,0
661,"07-D-50-6","GNT-D-50-Nagarjuna-Macherla","Tallapalle",0,0,0,0
662,"07-D-50-6","GNT-D-50-Nagarjuna-Macherla","Kothapalle",0,0,0,0
663,"07-D-50-6","GNT-D-50-Nagarjuna-Macherla","Koppunur",0,0,0,0
664,"07-D-50-6","GNT-D-50-Nagarjuna-Macherla","Hill and Forest",0,0,0,0
665,"07-D-50-6","GNT-D-50-Nagarjuna-Macherla","Damarapadu",0,0,0,0
666,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Gogulapadu",0,0,0,0
667,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Ramapuram",0,0,0,0
668,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Gamalapadu",0,0,0,0
669,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Dachepalle",9,0,0,9
670,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Nadikudi",10,0,0,10
671,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Alugumallipadu",0,0,0,0
672,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Sankarapuram",0,0,0,0
673,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Chinakodamagundla",0,0,0,0
674,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Chintapalli",0,0,0,0
675,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","V.L.Puram",0,0,0,0
676,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Karempudi",10,0,0,10
677,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Petasanigandla",0,0,0,0
678,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Singarutla",0,0,0,0
679,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Bollapally_ Kakirala hill & forest",0,0,0,0
680,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Ayyannapalem",0,0,0,0
681,"07-D-50-11","GNT-D-50-Naguleru-Dachepalle","Mellavagu",0,0,0,0
682,"07-D-50-17","GNT-D-50-Narasing-Narasingapadu","Nemalipuri",0,0,0,0
683,"07-D-50-17","GNT-D-50-Narasing-Narasingapadu","Kubadpuram",0,0,0,0
684,"07-D-50-17","GNT-D-50-Narasing-Narasingapadu","Guttikonda hill & Forest",0,0,0,0
685,"07-D-50-17","GNT-D-50-Narasing-Narasingapadu","Gundlapalli",0,0,0,0
686,"07-D-50-17","GNT-D-50-Narasing-Narasingapadu","Narasingapadu",0,0,0,0
687,"07-D-50-17","GNT-D-50-Narasing-Narasingapadu","Tripurapuram",0,0,0,0
688,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Ainavolu",0,0,0,0
689,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Penumaka",0,0,0,0
690,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Undavalli",0,0,0,0
691,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Kuragallu",0,0,0,0
692,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Krishnyapalem",0,0,0,0
693,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Nowlur",0,0,0,0
694,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Nidamarru",0,0,0,0
695,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Tadikonda",0,0,0,0
696,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Ponekallu",0,0,0,0
697,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Bandarupalle",0,0,0,0
698,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Damarapalle",0,0,0,0
699,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Lam",5,0,0,5
700,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Kantheru",0,0,0,0
701,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Perecherla",0,0,0,0
702,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Perecherla RF",0,0,0,0
703,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Chinapalakaluru",10,0,0,10
704,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Pedapalakalueu",10,0,0,10
705,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Jonnalagadda",0,0,0,0
706,"07-D-50-28","GNT-D-50-Pedda-1-Guntur","Gorantla",0,0,0,0
707,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Bhatrupalem",0,0,0,0
708,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Madinapadu",0,0,0,0
709,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Tangeda",5,0,0,5
710,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Mutyalampadu",0,0,0,0
711,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Madinapadu forest",0,0,0,0
712,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Chennayapalem",0,0,0,0
713,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Tadutla",0,0,0,0
714,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Vemavaram",0,0,0,0
715,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Machavaram",0,0,0,0
716,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Pinnelli",0,0,0,0
717,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Tummalacheruvu",0,0,0,0
718,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Kamepalli",0,0,0,0
719,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Peda agraharam",0,0,0,0
720,"07-D-50-15","GNT-D-50-Ralla-Machavaram","Karalapadu",0,0,0,0
721,"07-D-50-15","GNT-D-50-Ralla-Machavaram","China Agraharam",0,0,0,0
722,"07-D-50-13","GNT-D-50- Voppi-Voppicherla","Pedakodamagundla",0,0,0,0
723,"07-D-50-13","GNT-D-50- Voppi-Voppicherla","Voppicherla",0,0,0,0
724,"07-D-50-13","GNT-D-50- Voppi-Voppicherla","Kakirala hill & forest",0,0,0,0
725,"07-D-50-4","GNT-D-50-Chandra-Mutukur","Kolagutla",,0,,0
726,"07-D-50-5","GNT-D-50-Chandra-Mutukur","Mutukur",,2,,2
727,"07-D-50-6","GNT-D-50-Chandra-Mutukur","Uppalapadu",,0,,0
728,"07-D-50-7","GNT-D-50-Chandra-Mutukur","Veldurthi",,0,,0
729,"07-D-50-8","GNT-D-50-Chandra-Mutukur","Patlaveedu",,2,,2
730,"07-D-50-9","GNT-D-50-Chandra-Mutukur","Hill &Forest",,0,,0
731,"07-D-50-19","GNT-D-50-Chintala-Taduvoy","Madinpadu Agraharam",,0,,0
732,"07-D-50-19","GNT-D-50-Chintala-Taduvoy","Madinpadu Seri",,0,,0
733,"07-D-50-19","GNT-D-50-Chintala-Taduvoy","Ginjupalli",,0,,0
734,"07-D-50-19","GNT-D-50-Chintala-Taduvoy","Challagariga",,0,,0
735,"07-D-50-19","GNT-D-50-Chintala-Taduvoy","Taduvoy",,0,,0
736,"07-D-50-19","GNT-D-50-Chintala-Taduvoy","Pullichintala",,0,,0
737,"07-D-50-19","GNT-D-50-Chintala-Taduvoy","Venkatayapalem",,0,,0
738,"07-D-50-19","GNT-D-50-Chintala-Taduvoy","Venkatayapallem Hill & Forest area",,0,,0
739,"07-D-50-2","GNT-D-50-Jakkulagundam","Hill &Forest",,0,,0
740,"07-D-50-1","GNT-D-50-Jerri-Sirigiripadu","Sirigiripadu",,0,,0
741,"07-D-50-1","GNT-D-50-Jerri-Sirigiripadu","Gottipalla",,0,,0
742,"07-D-50-1","GNT-D-50-Jerri-Sirigiripadu","Hill&Forest",,0,,0
743,"07-D-50-3","GNT-D-50-Munigundla-Vijayapuri South","K.P.Gudem",,0,,0
744,"07-D-50-3","GNT-D-50-Munigundla-Vijayapuri South","Vijayapurisouth",,3,,3
745,"07-D-50-3","GNT-D-50-Munigundla-Vijayapuri South","Macherla Hill and Forest",,0,,0
746,"07-D-50-14","GNT-D-50-Remidicherla","Gummanampadu",,0,,0
747,"07-D-50-14","GNT-D-50-Remidicherla","Remidicherla",,0,,0
748,"07-D-50-14","GNT-D-50-Remidicherla","Garikapadu",,0,,0
749,"07-D-50-14","GNT-D-50-Remidicherla","Bollapalli_Guttikonda Hill&R.F",,0,,0
