GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
GNT-C-55-Tummala-Edlapadu,GNT-C-55-TUMMALA-EDLAPADU-MB,Ganikapudi,Ganikapudi
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Garapadu,Garapadu-1
GNT-D-50-Lakshmi-Panidam,GNT-D-50-LAKSHMI-PANIDAM-MB,Garapadu,Garapadu
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Garikapadu,Garikapadu-4
GNT-D-50-Remidicherla,GNT-D-50- REMIDI-REMIDICHERLA-MB,Garikapadu,Garikapadu-3
GNT-D-50-Chintala-Taduvoy,GNT-D-50- CHINTA-TADUVOYA-MB,Ginjupalli,Ginjupalle
GNT-C-54-Duggirala,GNT-C-54-DUGGIRALA-MB,Godavarru,Godavarru-2
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Godavarru,Godavarru
GNT-C-55-Boddu-Velpuru,GNT-C-55-BODDU-VELPUR-MB,Gogulapadu,Gogulapadu-1
GNT-D-50-Naguleru-Dachepalle,GNT-D-50- NAGULERU-DACHAPALLI-MB,Gogulapadu,Gogulapadu
GNT-C-57-Gundla-1-Nuzendla-Part_Ongole,GNT-C-57-GUNDLA-1-NUJENDLA-PART_ONGOLE-MB,Gokanakonda,Gokanakonda
GNT-D-50-Goli-Thumurukota,GNT-D-50- GOLI-THUMURKOTA-MB,Goli,Goli
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Gollapadu,Gollapadu
GNT_C_54_Bapatla,GNT-C-54-BAPATLA-MB,Gopapuram,Gopapuram-1
GNT-D-50-Lakshmi-Panidam,GNT-D-50-LAKSHMI-PANIDAM-MB,Gorantla,Gorantla-3
GNT-D-50-Pedda-1-Guntur,GNT-D-50-PEDD-1-GUNTUR-MB,Gorantla,Gorantla-4
GNT_C_54_Bhattiprollu,GNT-C-54-BHATTIPROLLU-MB,Gorigapudi,Gorigapudi
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Gorijavolu,Gorijavolu
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Gorijavoluguntapalem,Gorijavoluguntapalem
GNT-D-50-Gadida-Daida,GNT-D-50- GADIDA-DAIDA-MB,Gottimukkala,Gottimukkala
GNT-C-55-Tummala-Edlapadu,GNT-C-55-TUMMALA-EDLAPADU-MB,Gottipadu,Gottipadu
GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole,GNT-C-55-VOGERU-CHILAKALURIPET_PART-ONGO-MB,Gottipadu,Gottipadu-1
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Vatticherukuru,Ananthavarappadu
GNT-D-50-Jerri-Sirigiripadu,GNT-D-50- JERRI-SIRIGIRIPADU-MB,Gottipalla,Gottipalla
GNT_C_54_Amarthaluru,GNT-C-54-AMARTHALURU-MB,Govada,Govada
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Govindapuram,Govindapuram-2
GNT-C-54-Cherukupalli,GNT-C-54-CHERUKUPALLI-MB,Gudavalli,Gudavalli-1
GNT-D-50 Mada-Pedakurapadu,GNT-D-50-MADDA-PEDAKURAPADU-MB,Gudipudi,Gudipudi
GNT_C_54_Bapatla,GNT-C-54-BAPATLA-MB,Gudipudi,Gudipudi-1
GNT-C-54-Tenali,GNT-C-54-TENALI-MB,Gudivada,Gudivada-1
GNT-D-50-Remidicherla,GNT-D-50- REMIDI-REMIDICHERLA-MB,Gummanampadu,Gummanampadu-1
GNT-C-57-Konkeru-Savalyapuram,GNT-C-57-KONKER-SAVALYAPURAM-MB,Gundepalle,Gundepalle
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,Gundimeda,Gundimeda
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Gundlapadu,Gundalapadu
GNT-D-50-Macherla-Macherrla,GNT-D-50-MACHERLA-MACHRLA-MB,Gundlapadu,Gundlapadu
GNT-D-50-Narasing-Narasingapadu,GNT-D-50-NARASING-NARISINGAPADU-MB,Gundlapalli,Gundlapalle-4
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Guntagarlapadu,Guntagarlapadu
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,Guntur,Guntur (M Corp.)
GNT-D-50-Dandi-Gurajala,GNT-D-50-DANDI-GURAJALA-MB,Gurajala,Gurazala-1
GNT-C-54-Kolluru,GNT-C-54-KOLLURU-MB,Gurivindapalle,Gurivindapalle-1
GNT-C-57-Kandaleru-1-Bollapalli-Part_Ongole,GNT-C-57-KANDLERU-1-BOLLAPALLI-PART_ONGOL-MB,Gutlapalle,Gutlapalle
GNT-D-50-Erra-2-Piduguralla,GNT-D-50- ERRA-2-PIDUGURALLA-MB,Guttikonda,Guttikonda
GNT-D-50-Erra-2-Piduguralla,GNT-D-50- ERRA-2-PIDUGURALLA-MB,"Guttikonda & 
Venkatayapalem Forest & Hills",Guttikonda
GNT-D-50-Narasing-Narasingapadu,GNT-D-50-NARASING-NARISINGAPADU-MB,Guttikonda hill & Forest,Guttikonda
GNT-D-50-Erra-1-Rajupalem,GNT-D-50-ERRA-1-RAJUPALEM-MB,Guttikonda Hills & Forest,Forest-210
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Edlapadu,Edlapadu-1
GNT-C-57-Konkeru-Savalyapuram,GNT-C-57-KONKER-SAVALYAPURAM-MB,Guttikonda RF,Guttikonda
GNT-D-50-Kattela-Thulluru,GNT-D-50-KATTELA-THULLURU-MB,Harischandrapuram,Harischandrapuram
GNT-C-55-Isuka-2-Kondaveedu,GNT-C-55-ISSUKA-2-KONDAVEEDU-MB,Havusuganesa,Havusuganesa
GNT-D-50-Chandra-Mutukur,GNT-D-50- CHANDRA-MUTUKURU-MB,Hill &Forest,Forest-205
GNT-D-50-Jakkulagundam,GNT-D-50- JAKKULAGUNDAM-MB,Hill &Forest,Forest-209
GNT-C-57-Cheja-Chejerla,GNT-C-57-CHEJA-CHEJARLA-MB,Hill and Forest,Forest-215
GNT-C-57-Cheja-Chejerla,GNT-C-57-CHEJA-CHEJARLA-MB,Hill and Forest,Forest-215
GNT-D-50-Goli-Thumurukota,GNT-D-50- GOLI-THUMURKOTA-MB,Hill and Forest,Forest-204
GNT-D-50-Macherla-Macherrla,GNT-D-50-MACHERLA-MACHRLA-MB,Hill and Forest,Forest-214
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Nadendla,Chandavaram
GNT-D-50-Nagarjuna-Macherla,GNT-D-50-NAGARJUNA-MACHERLA-MB,Hill and Forest,Forest-205
GNT-D-50-Jerri-Sirigiripadu,GNT-D-50- JERRI-SIRIGIRIPADU-MB,Hill&Forest,Forest-209
GNT-D-50-Eddu-Amaravathi,GNT-D-50-EDDU-AMARAVATHI-MB,Hussain nagaram,Hussainnagaram
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Ikkurru,Ikkurru
GNT_C_54_Amarthaluru,GNT-C-54-AMARTHALURU-MB,Intur,Intur
GNT-C-57-Cheja-Chejerla,GNT-C-57-CHEJA-CHEJARLA-MB,Inumella,Inumella
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,Ippatam,Ippatam
GNT-C-54-Kolluru,GNT-C-54-KOLLURU-MB,Ipur,Ipur-1
GNT-C-57-Konkeru-Savalyapuram,GNT-C-57-KONKER-SAVALYAPURAM-MB,Ipur,Ipur
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Irlapadu,Irlapadu-1
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Kakumanu,Appapuram
GNT-C-54-Repalle,GNT-C-54-REPALLI-MB,Isukapalle,Isukapalle (Rural)
GNT-C-54-Ponnuru,GNT-C-54-PONNURU-MB,Jadavalli,Jadavalli
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Jaladi,Jaladi
GNT-D-50 Mada-Pedakurapadu,GNT-D-50-MADDA-PEDAKURAPADU-MB,Jalalpuram,Jalalpuram
GNT-C-55-Nallama-Pedanandipadu,GNT-C-55-NALLAMA-PEDANANDIPADU-MB,Jammulapalem,Jammulapalem
GNT-C-54-Vemuru,GNT-C-54-VEMURU-MB,Jampani,Jampani
GNT-D-50-Erra-2-Piduguralla,GNT-D-50- ERRA-2-PIDUGURALLA-MB,Janapadu,Janapadu
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Muppalla,Dechavarappadu
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Jillellamudi,Jillellamudi
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Jonnalagadda,Jonnalagadda-2
GNT-D-50-Pedda-1-Guntur,GNT-D-50-PEDD-1-GUNTUR-MB,Jonnalagadda,Jonnalagadda-1
GNT-C-54-Ponnuru,GNT-C-54-PONNURU-MB,Jupudi,Jupudi-2
GNT-D-50-Eddu-Amaravathi,GNT-D-50-EDDU-AMARAVATHI-MB,Jupudi,Jupudi-1
GNT-C-54-Duggirala,GNT-C-54-DUGGIRALA-MB,K.Konduru,Kantamraju Konduru
GNT-D-50-Munigundla-Vijayapuri South,GNT-D-50- MUNIGUNDLA-VIJAYAPURISOUTH-MB,K.P.Gudem,Kambhampadu-1
GNT-C-54-Repalle,GNT-C-54-REPALLI-MB,Kaithepalle,Kaithepalle
GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole,GNT-C-55-VOGERU-CHILAKALURIPET_PART-ONGO-MB,Kakani,Kakani
GNT-D-50- Voppi-Voppicherla,GNT-D-50- VOPHI-VOPICHERLA-MB,Kakirala hill & forest,Forest-213
GNT-D-50-Goli-Thumurukota,GNT-D-50- GOLI-THUMURKOTA-MB,Kambhampadu,Kambhampadu-1
GNT-D-50 Mada-Pedakurapadu,GNT-D-50-MADDA-PEDAKURAPADU-MB,Kambhampadu,Kambhampadu-2
GNT-D-50-Ralla-Machavaram,GNT-D-50- RALLA-MACHAVARAM-MB,Kamepalli,Kamepalle
GNT-C-54-Cherukupalli,GNT-C-54-CHERUKUPALLI-MB,Kanagala,Kanagala
GNT-D-50-Macherla-Macherrla,GNT-D-50-MACHERLA-MACHRLA-MB,Kandlakunta,Kandlakunta
GNT-D-50-Challa-Challagundla,GNT-D-50-CHALLA-CHALLAGUNDLA-MB,Kankanalapalli,Kankanalapalle
GNT-C-55-Nallama-Pedanandipadu,GNT-C-55-NALLAMA-PEDANANDIPADU-MB,Kankatapalem,Kankatapalem
GNT-D-50 Mada-Pedakurapadu,GNT-D-50-MADDA-PEDAKURAPADU-MB,Kantepudi,Kantepudi
GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole,GNT-C-55-VOGERU-CHILAKALURIPET_PART-ONGO-MB,Kantevarikandrika,Kanthetivari Khandrika
GNT-D-50-Pedda-1-Guntur,GNT-D-50-PEDD-1-GUNTUR-MB,Kantheru,Kantheru
GNT-C-57-Pasupuleru-Vellaturu,GNT-C-57-PASUPU-VELLATURU-MB,Kanumalacheruvu,Kanumalacheruvu
GNT-C-57-Konkeru-Savalyapuram,GNT-C-57-KONKER-SAVALYAPURAM-MB,Kanumarlapudi,Kanumarlapudi
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Kanuparru,Kanuparru
GNT-D-50-Ralla-Machavaram,GNT-D-50- RALLA-MACHAVARAM-MB,Karalapadu,Karalapadu
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Karempudipadu,Karempudipadu
GNT-D-50-Kattela-Thulluru,GNT-D-50-KATTELA-THULLURU-MB,Karlapudi,Karlapudi-1
GNT-C-55-Tummala-Edlapadu,GNT-C-55-TUMMALA-EDLAPADU-MB,Karuchola,Karuchola
GNT-C-57-Gundla-1-Nuzendla-Part_Ongole,GNT-C-57-GUNDLA-1-NUJENDLA-PART_ONGOLE-MB,Karumanchi,Karumanchi-2
GNT-C-54-Repalle,GNT-C-54-REPALLI-MB,Karumuru,Karumuru
GNT-D-50 Mada-Pedakurapadu,GNT-D-50-MADDA-PEDAKURAPADU-MB,Kasipadu,Kasipadu
GNT-D-50-Atcham.-Atchampeta,GNT-D-50- ATCHAM-ATCHAMPETA-MB,Kastala Agraharam,Kastala Agraharam
GNT-C-54-Tenali,GNT-C-54-TENALI-MB,Kathevaram,Katevaram
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Katrapadu,Katrapadu
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Katrapadu,Katrapadu-1
GNT-D-50-Challa-Challagundla,GNT-D-50-CHALLA-CHALLAGUNDLA-MB,Kattamuru,Kattamuru
GNT-C-54-Cherukupalli,GNT-C-54-CHERUKUPALLI-MB,Kavur,Kavuru-1
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Kavuru,Kavuru
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,Kaza,Kaza-1
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Kesanapalle,Kesanapalle-1
GNT-D-50-Julakallu-Kesanapalli,GNT-D-50-ZULAKALLU-KESANAPALLI-MB,Kesanapalle,Kesanapalle
GNT-D-50-Erra-2-Piduguralla,GNT-D-50- ERRA-2-PIDUGURALLA-MB,Kethavaram,Kethavaram-2
GNT-C-54-P.V.Palem,GNT-C-54-P.V.PALEM-MB,Khajipalem,Khajipalem-1
GNT-C-57-Gundla-1-Nuzendla-Part_Ongole,GNT-C-57-GUNDLA-1-NUJENDLA-PART_ONGOLE-MB,Khambhampadu,Khambhampadu
GNT_C_54_Amarthaluru,GNT-C-54-AMARTHALURU-MB,Koditadiparru,Koditadiparru
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,Mangalagiri,Atmakur (Rural)
GNT-D-50-Atcham.-Atchampeta,GNT-D-50- ATCHAM-ATCHAMPETA-MB,Kogantivaripalem,Kogantivaripalem
GNT-D-50-Chandra-Mutukur,GNT-D-50- CHANDRA-MUTUKURU-MB,Kolagutla,Kolagutla
GNT-C-54-Tenali,GNT-C-54-TENALI-MB,Kolakaluru,Kolakaluru
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,Kolanukonda,Kolanukonda
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Kollimarla,Kollimarla
GNT-D-50-Erra-2-Piduguralla,GNT-D-50- ERRA-2-PIDUGURALLA-MB,Kollur,Kolluru
GNT-C-54-P.V.Palem,GNT-C-54-P.V.PALEM-MB,Komali,Komali-1
GNT-C-54-Repalle,GNT-C-54-REPALLI-MB,Komarajugadda,Kamarajugadda
GNT-D-50 Mada-Pedakurapadu,GNT-D-50-MADDA-PEDAKURAPADU-MB,Komerapudi,Komerapudi
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Kommur,Kommuru-1
GNT-D-50-Erra-2-Piduguralla,GNT-D-50- ERRA-2-PIDUGURALLA-MB,Konanki,Konanki-1
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,Pedakakani,Agatha Varappadu
GNT-C-55-Tummala-Edlapadu,GNT-C-55-TUMMALA-EDLAPADU-MB,Kondajagarlamudi,Kondajagarlamudi
GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole,GNT-C-55-VOGERU-CHILAKALURIPET_PART-ONGO-MB,Kondakavuru,Kondakavuru
GNT-D-50-Kattela-Thulluru,GNT-D-50-KATTELA-THULLURU-MB,Kondamarajupalem,Kondan Rajupalem
GNT-C-54-Ponnuru,GNT-C-54-PONNURU-MB,Kondamudi,Kondamudi
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Kondapaturu,Kondapatur
GNT-C-55-Isuka-2-Kondaveedu,GNT-C-55-ISSUKA-2-KONDAVEEDU-MB,Kondaveedu,Kondaveedu
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Kondaveedu Hill & Forest,
GNT-C-55-Rama-Prathipadu,GNT-C-55-RAMA-PRTHIPADU-MB,Kondaveedu Hill & Forest,Kondaveedu
GNT-C-55-Tummala-Edlapadu,GNT-C-55-TUMMALA-EDLAPADU-MB,Kondaveedu Hill & Forest ,Kondaveedu
GNT-C-57-Konkeru-Savalyapuram,GNT-C-57-KONKER-SAVALYAPURAM-MB,Kondayapalem,Kondayapalem-2
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Kondepadu,Kondepadu
GNT-C-57-Anga-Angalur,GNT-C-57-ANGA-ANGALUR-MB,Kondramutla,Kondramutla
GNT-C-57-Gundla-1-Nuzendla-Part_Ongole,GNT-C-57-GUNDLA-1-NUJENDLA-PART_ONGOLE-MB,Kondraprolu,Kondraprolu
GNT-D-50-Atcham.-Atchampeta,GNT-D-50- ATCHAM-ATCHAMPETA-MB,Konduru,Konduru-7
GNT_C_54_Bhattiprollu,GNT-C-54-BHATTIPROLLU-MB,Konetipuram,Konetipuram
GNT-D-50-Atcham.-Atchampeta,GNT-D-50- ATCHAM-ATCHAMPETA-MB,Konur,Konuru
GNT-C-55-Tummala-Edlapadu,GNT-C-55-TUMMALA-EDLAPADU-MB,Kopparru,Kopparru
GNT-C-57-Kandaleru-2-Vinukonda_Part-Ongole,GNT-C-57-KADLERU-2-VINUKONDA_PART-ONGOLE-MB,Koppukonda,Koppukonda
GNT-D-50-Nagarjuna-Macherla,GNT-D-50-NAGARJUNA-MACHERLA-MB,Koppunur,Koppunur
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,Koppuravuru,Koppuravuru
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Kornepadu,Kornepadu
GNT-D-50 Mada-Pedakurapadu,GNT-D-50-MADDA-PEDAKURAPADU-MB,Korrapadu,Korrapadu-4
GNT-C-57-Anga-Angalur,GNT-C-57-ANGA-ANGALUR-MB,Kotcherla,Kotcherla
GNT-D-50-Nagarjuna-Macherla,GNT-D-50-NAGARJUNA-MACHERLA-MB,Kothapalle,Kothapalle-16
GNT-C-54-Tsunduru,GNT-C-54-TSUNDURU-MB,Kothapalli Narikellapadu,Kothapalle  Narikellapalle
GNT-C-57-Konkeru-Savalyapuram,GNT-C-57-KONKER-SAVALYAPURAM-MB,Kottaluru,Kothalur
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Kovelamudi,Kovelamudi
GNT-D-50-Pedda-1-Guntur,GNT-D-50-PEDD-1-GUNTUR-MB,Krishnyapalem,Krishnayapalem
GNT-D-50-Narasing-Narasingapadu,GNT-D-50-NARASING-NARISINGAPADU-MB,Kubadpuram,Kubadpuram
GNT-C-54-Vemuru,GNT-C-54-VEMURU-MB,Kuchallapadu,Kuchallapadu
GNT-C-54-Nizampatnam,GNT-C-54-NIZAMPATNAM-MB,Kuchinapudi,Kuchinapudi-1
GNT_C_54_Amarthaluru,GNT-C-54-AMARTHALURU-MB,Kuchipudi,Kuchipudi-1
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Kukkapallevari palem,Kukkapallevaripalem
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,Kunchanapalle,Kunchanapalle
GNT-C-54-Kollipara,GNT-C-54-KOLLIPARA-MB,Kunchavaram,Kunchavaram
GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole,GNT-C-55-VOGERU-CHILAKALURIPET_PART-ONGO-MB,Kunkalagunta,Kunkalagunta
GNT-D-50-Pedda-1-Guntur,GNT-D-50-PEDD-1-GUNTUR-MB,Kuragallu,Kuragallu
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Kurunuthala,Kurnoothala-1
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,L kurapadu,Lankelakurapadu
GNT-D-50-Kondaveeti-Medikonduru,GNT-D-50-KONDAVEETI-MEDIKONDURU-MB,Lachannagudipudi,Lachannagudipudi
GNT-D-50-Lakshmi-Panidam,GNT-D-50-LAKSHMI-PANIDAM-MB,Lagadapadu,Lagadapadu
GNT-C-55-Nakka-Muppalla,GNT-C-55-NAKKA-MUPPALLA-MB,Lakkarajugarlapadu,Lakkarajugarlapadu
GNT-C-55-Vogeru-Chilakaluripet_Part-Ongole,GNT-C-55-VOGERU-CHILAKALURIPET_PART-ONGO-MB,Chilakaluripet,Boppudi
GNT-D-50-Pedda-1-Guntur,GNT-D-50-PEDD-1-GUNTUR-MB,Lam,Lam
GNT-C-55-Konda-Vatticherukuru,GNT-C-55-KONDA-VATTICHERUKURU-MB,Lemallepadu,Lemallepadu
GNT-C-55-Nalanda-Narasaraopet,GNT-C-55-NALANDA-NARASARAOPET-MB,Lingamguntla,Lingamguntla Agraharam (Rural)
GNT-D-50 Mada-Pedakurapadu,GNT-D-50-MADDA-PEDAKURAPADU-MB,Lingamguntla,Lingamguntla
GNT-D-50 Mada-Pedakurapadu,GNT-D-50-MADDA-PEDAKURAPADU-MB,Lingapuram,Lingapuram-2
GNT-D-50-Kattela-Thulluru,GNT-D-50-KATTELA-THULLURU-MB,Lingayapalem,Lingayapalem
GNT-C-55-Pedda-2-Mangalagiri,GNT-C-55-PEDDA-2-MANGALAGIRI-MB,M. Ananthavaram,Meesaragadda Ananthavaram
GNT-C-55-Nallama-Pedanandipadu,GNT-C-55-NALLAMA-PEDANANDIPADU-MB,M.P.Varipalem,Maruproluvaripalem (Rural)
