Sr.No,watershed code,gw watershed name,Village code,village name,Population [command area],Population [non command area],total Population,LPCD,,
218,06-D-51-18,Kri-D-51-Kanchikacherla ,02019500,Ketanakonda,0,0,0,0,,
219,06-D-51-18,Kri-D-51-Kanchikacherla ,02019600,Kachavaram,0,0,0,0,,
220,06-D-51-18,Kri-D-51-Kanchikacherla ,02019900,Kotikalapudi,0,0,0,0,,
221,06-D-51-18,Kri-D-51-Kanchikacherla ,02020000,Mulapadu,4071,0,4071,223905,,
222,06-D-51-18,Kri-D-51-Kanchikacherla ,02020100,Jupudi,4239,0,4239,233145,,
223,06-D-51-18,Kri-D-51-Kanchikacherla ,02020200,Ibrahimpatnam,22014,0,22014,1210770,,
224,06-D-51-18,Kri-D-51-Kanchikacherla ,02019100,Z.N.Pothavaram,0,0,0,0,,
225,06-D-51-18,Kri-D-51-Kanchikacherla ,02019300,Trilochanapuram,1029,0,1029,56595,,
226,06-D-51-18,Kri-D-51-Kanchikacherla ,02019400,Jamimachavaram,100,0,100,5500,,
227,06-D-51-18,Kri-D-51-Kanchikacherla ,02019200,Navepothavaram,0,0,0,0,,
228,06-I-40-12,Kri-I-40-Chatrai,02003000,Somavaram,4323,0,4323,237765,,
229,06-I-40-12,Kri-I-40-Chatrai,02003100,Kothagudem,1807,0,1807,99385,,
230,06-I-40-12,Kri-I-40-Chatrai,02002700,Tummagudem,3918,0,3918,215490,,
231,06-I-40-12,Kri-I-40-Chatrai,02002600,Chittapur,3777,0,3777,207735,,
232,06-I-40-12,Kri-I-40-Chatrai,02002500,Arugolanupeta,1607,0,1607,88385,,
233,06-I-40-12,Kri-I-40-Chatrai,02002800,Janardhanavaram,2452,0,2452,134860,,
234,06-I-40-12,Kri-I-40-Chatrai,02002400,Chatrai,4515,0,4515,248325,,
235,06-I-40-12,Kri-I-40-Chatrai,02002900,Polavaram,4638,0,4638,255090,,
236,06-I-40-12,Kri-I-40-Chatrai,02002300,Buruggudem,0,1787,1787,98285,,
237,06-I-40-12,Kri-I-40-Chatrai,02001800,Parvathapuram,0,1039,1039,57145,,
238,06-I-40-12,Kri-I-40-Chatrai,02001900,Chinnampeta,0,3337,3337,183535,,
239,06-I-40-12,Kri-I-40-Chatrai,02002000,Kotapadu,0,5325,5325,292875,,
240,06-I-40-12,Kri-I-40-Chatrai,02002100,Mankollu,577,0,577,31735,,
241,06-I-40-12,Kri-I-40-Chatrai,02002200,Pothanapalli,2492,0,2492,137060,,
242,06-I-40-12,Kri-I-40-Chatrai,02001500,Kondaparva,0,3000,3000,165000,,
243,06-I-41-14,Kri-I-41-Nuzvid,02010700,Vattigudipadu,3962,0,3962,217910,,
244,06-I-41-14,Kri-I-41-Nuzvid,02007400,Kothapalli,0,2415,2415,132825,,
245,06-I-41-14,Kri-I-41-Nuzvid,02007500,Billanapalli,0,2433,2433,133815,,
246,06-I-41-14,Kri-I-41-Nuzvid,02007700,Koyyuru,0,1618,1618,88990,,
247,06-I-41-14,Kri-I-41-Nuzvid,02007800,Bommuluru,0,2716,2716,149380,,
248,06-I-41-14,Kri-I-41-Nuzvid,02007900,B.Kandrika,0,249,249,13695,,
249,06-I-41-14,Kri-I-41-Nuzvid,02003900,Korlagunta,0,1736,1736,95480,,
250,06-I-41-14,Kri-I-41-Nuzvid,41602000,Nuzvid,50354,0,50354,2769470,,
251,06-I-41-14,Kri-I-41-Nuzvid,02004900,Digavalli,0,5906,5906,324830,,
252,06-I-41-14,Kri-I-41-Nuzvid,02005000,Mukkullapadu,0,2239,2239,123145,,
253,06-I-41-14,Kri-I-41-Nuzvid,02005100,Annavaram,0,4190,4190,230450,,
254,06-I-41-14,Kri-I-41-Nuzvid,02005200,H.M.Gudem,0,1584,1584,87120,,
255,06-I-41-14,Kri-I-41-Nuzvid,02005300,Venkatayapalem,0,1885,1885,103675,,
256,06-I-41-14,Kri-I-41-Nuzvid,02005800,Boravancha,8444,0,8444,464420,,
257,06-I-41-14,Kri-I-41-Nuzvid,02005900,Pothureddipalli,0,4097,4097,225335,,
258,06-I-41-14,Kri-I-41-Nuzvid,02006000,Jangamagudem,0,2164,2164,119020,,
259,06-I-41-14,Kri-I-41-Nuzvid,02006100,Thukkuluru,0,2644,2644,145420,,
260,06-I-41-14,Kri-I-41-Nuzvid,02006200,Ramannagudem,1121,0,1121,61655,,
261,06-I-41-14,Kri-I-41-Nuzvid,02006300,Polasanapalli,2360,0,2360,129800,,
262,06-I-41-14,Kri-I-41-Nuzvid,02006400,Morsapudi,1644,0,1644,90420,,
263,06-I-41-14,Kri-I-41-Nuzvid,02006500,Devaragunta,0,2181,2181,119955,,
264,06-I-41-14,Kri-I-41-Nuzvid,02006600,Vempadu,0,471,471,25905,,
265,06-I-41-14,Kri-I-41-Nuzvid,02006700,Gollapalli,0,4994,4994,274670,,
266,06-I-41-14,Kri-I-41-Nuzvid,02006800,Meerjapuram,0,4848,4848,266640,,
267,06-I-41-14,Kri-I-41-Nuzvid,02006900,M.N.Plem,0,1799,1799,98945,,
268,06-I-41-14,Kri-I-41-Nuzvid,02007000,Marribandam,2102,0,2102,115610,,
269,06-I-41-14,Kri-I-41-Nuzvid,02007100,Seetharampuram,1498,0,1498,82390,,
270,06-I-41-14,Kri-I-41-Nuzvid,02007200,Pallerlamudi,4244,0,4244,233420,,
271,06-I-42-03,kri-I-42-Ganginenipalem,02012700,Ganginenipalem,2566,0,2566,141130,,
272,06-I-42-03,kri-I-42-Ganginenipalem,02012800,Telladevarapadu,549,0,549,30195,,
273,06-I-42-03,kri-I-42-Ganginenipalem,02012900,Sunnampadu,754,0,754,41470,,
274,06-I-42-03,kri-I-42-Ganginenipalem,02013000,Munagapadu,1390,0,1390,76450,,
275,06-I-42-03,kri-I-42-Ganginenipalem,02013100,Ch.Madhavaram,1725,0,1725,94875,,
276,06-I-42-03,kri-I-42-Ganginenipalem,02013200,Gaddamanugu,1780,0,1780,97900,,
277,06-I-42-03,kri-I-42-Ganginenipalem,02013300,G.Konduru,6483,0,6483,356565,,
278,06-I-42-03,kri-I-42-Ganginenipalem,02014300,Pinapaka,1413,0,1413,77715,,
279,06-I-42-03,kri-I-42-Ganginenipalem,02012600,Petrampadu,0,0,0,0,,
280,06-I-42-03,kri-I-42-Ganginenipalem,02014400,Loya,0,0,0,0,,
281,06-I-42-03,kri-I-42-Ganginenipalem,02012500,Duggiralapadu,1072,0,1072,58960,,
282,06-I-42-03,kri-I-42-Ganginenipalem,02014700,Narsaiahgudem,1236,0,1236,67980,,
283,06-I-42-03,kri-I-42-Ganginenipalem,02014200,Atkuru,1385,0,1385,76175,,
284,06-I-42-06,Kri-I-42-Mylavaram,01992400,Morsumilli,3816,0,3816,209880,,
285,06-I-42-06,Kri-I-42-Mylavaram,01992900,Mulakalapenta,0,101,101,5555,,
286,06-I-42-06,Kri-I-42-Mylavaram,01992500,Pulluru,7330,0,7330,403150,,
287,06-I-42-06,Kri-I-42-Mylavaram,01992800,Dasullapalem,0,1037,1037,57035,,
288,06-I-42-06,Kri-I-42-Mylavaram,01992700,Jangalapalli,0,635,635,34925,,
289,06-I-42-06,Kri-I-42-Mylavaram,01993000,Chandrugudem,4651,0,4651,255805,,
290,06-I-42-06,Kri-I-42-Mylavaram,01993300,Sabjjapadu,0,708,708,38940,,
291,06-I-42-06,Kri-I-42-Mylavaram,01993100,Pondugala,3901,0,3901,214555,,
292,06-I-42-10,Kri-I-42-Reddigudem,01999200,Cheemalapadu,10134,0,10134,557370,,
293,06-I-42-10,Kri-I-42-Reddigudem,01999300,Madhavaram(West),1437,0,1437,79035,,
294,06-I-42-10,Kri-I-42-Reddigudem,01999400,Madhavaram(East),1153,0,1153,63415,,
295,06-I-42-10,Kri-I-42-Reddigudem,02000000,Kudapa,2719,0,2719,149545,,
296,06-I-42-10,Kri-I-42-Reddigudem,01999700,Kunaparajuparva,5138,0,5138,282590,,
297,06-I-42-10,Kri-I-42-Reddigudem,01999600,Maddulaparva,3916,0,3916,215380,,
298,06-I-42-10,Kri-I-42-Reddigudem,02000100,Rudravaram,2881,0,2881,158455,,
299,06-I-42-10,Kri-I-42-Reddigudem,01999900,Reddigudem,9507,0,9507,522885,,
300,06-I-42-10,Kri-I-42-Reddigudem,02000300,Rangapuram,5728,0,5728,315040,,
301,06-I-42-10,Kri-I-42-Reddigudem,02000200,Narukullapadu,1878,0,1878,103290,,
302,06-I-42-10,Kri-I-42-Reddigudem,02000400,Naguluru,3147,0,3147,173085,,
303,06-I-42-10,Kri-I-42-Reddigudem,02000500,Patha Nagulru,1093,0,1093,60115,,
304,06-I-42-10,Kri-I-42-Reddigudem,01999800,Anneraopeta,2550,0,2550,140250,,
305,06-I-42-10,Kri-I-42-Reddigudem,01993600,Vedurubeedem,1076,0,1076,59180,,
306,06-I-42-10,Kri-I-42-Reddigudem,01994000,Chandrala,4084,0,4084,224620,,
307,06-I-42-10,Kri-I-42-Reddigudem,01993500,Keerthirayanigudem,988,0,988,54340,,
308,06-I-42-10,Kri-I-42-Reddigudem,01993400,Velvadam,6388,0,6388,351340,,
309,06-I-42-10,Kri-I-42-Reddigudem,01993900,T.Gannavaram,738,0,738,40590,,
310,06-I-42-10,Kri-I-42-Reddigudem,01992600,Tolukodu,2221,0,2221,122155,,
311,06-I-42-10,Kri-I-42-Reddigudem,01993700,Kanimerla,1422,0,1422,78210,,
312,06-I-42-10,Kri-I-42-Reddigudem,01993800,Parvathapuram,0,0,0,0,,
313,06-I-42-10,Kri-I-42-Reddigudem,01994100,Ganapavaram,3453,0,3453,189915,,
314,06-I-42-10,Kri-I-42-Reddigudem,02013900,Koduru,3682,0,3682,202510,,
315,06-I-42-17,Kri-I-42-G.Konduru,02013600,Gurrajupalem,863,0,863,47465,,
316,06-I-42-17,Kri-I-42-G.Konduru,02013800,Nandigama,1252,0,1252,68860,,
317,06-I-42-17,Kri-I-42-G.Konduru,02013700,Kuntamukkala,3462,0,3462,190410,,
318,06-I-42-17,Kri-I-42-G.Konduru,02014000,Bhimavarappadu,837,0,837,46035,,
319,06-I-42-17,Kri-I-42-G.Konduru,02013500,Venkatapuram,1440,0,1440,79200,,
320,06-I-42-17,Kri-I-42-G.Konduru,02014100,Vellaturu,4455,0,4455,245025,,
321,06-I-42-17,Kri-I-42-G.Konduru,02013400,Chevuturu,2829,0,2829,155595,,
322,06-I-42-17,Kri-I-42-G.Konduru,02014900,H.Mutyalampadu,1381,0,1381,75955,,
323,06-I-42-17,Kri-I-42-G.Konduru,02015000,Kandulampadu,1047,0,1047,57585,,
324,06-I-42-17,Kri-I-42-G.Konduru,02015100,Chegireddipadu,556,0,556,30580,,
325,06-I-42-17,Kri-I-42-G.Konduru,02014800,Velagaleru,4975,0,4975,273625,,
326,06-I-42-17,Kri-I-42-G.Konduru,02014600,Kavuluru,7155,0,7155,393525,,
327,06-I-42-17,Kri-I-42-G.Konduru,02014500,Kadempothavaram,0,0,0,0,,
328,06-I-42-17,Kri-I-42-G.Konduru,02020500,Kondapalli,29857,0,29857,1642135,,
329,06-I-42-17,Kri-I-42-G.Konduru,02020700,Tummalapalem,2410,0,2410,132550,,
330,06-I-42-17,Kri-I-42-G.Konduru,02020600,Ilaprolu,1949,0,1949,107195,,
331,06-I-42-17,Kri-I-42-G.Konduru,02020800,Guntupalli,12008,0,12008,660440,,
332,06-I-42-17,Kri-I-42-G.Konduru,02020900,Kothuru,1068,0,1068,58740,,
333,06-I-42-17,Kri-I-42-G.Konduru,02020900,Tadepalli,4103,0,4103,225665,,
334,06-I-42-17,Kri-I-42-G.Konduru,02021300,Paidurupadu,2105,0,2105,115775,,
335,06-I-42-17,Kri-I-42-G.Konduru,02021500,Gollapudi,17845,0,17845,981475,,
336,06-I-42-17,Kri-I-42-G.Konduru,02021400,Rayanapadu,3428,0,3428,188540,,
337,06-I-42-17,Kri-I-42-G.Konduru,02021200,Shabada,752,0,752,41360,,
338,06-I-42-17,Kri-I-42-G.Konduru,02021100,Vemavaram,82,0,82,4510,,
339,06-I-42-17,Kri-I-42-G.Konduru,02021600,Jakkampudi,944,0,944,51920,,
340,06-I-42-17,Kri-I-42-G.Konduru,01993200,Mylavaram,18876,0,18876,1038180,,
341,06-I-42-17,Kri-I-42-G.Konduru,02020300,Malkapuram,800,0,800,44000,,
342,06-I-42-17,Kri-I-42-G.Konduru,02020400,Gudurupadu,0,0,0,0,,
343,06-I-42-23,Kri-I-42-Gannavaram,02011900,Kanasanapalli,1916,0.001,1916.001,105380.055,,
344,06-I-42-23,Kri-I-42-Gannavaram,02011800,Adavinekkalam,1826,0,1826,100430,,
345,06-I-42-23,Kri-I-42-Gannavaram,02011700,Pothavarappadu,474,0,474,26070,,
346,06-I-42-23,Kri-I-42-Gannavaram,02011400,Pinnamareddipalli,405,0,405,22275,,
347,06-I-42-23,Kri-I-42-Gannavaram,02022900,Gollanapalli,2754,0,2754,151470,,
348,06-I-42-23,Kri-I-42-Gannavaram,02022800,Gopavarapugudem,1070,0,1070,58850,,
349,06-I-42-23,Kri-I-42-Gannavaram,02023700,Purushottamapatnam,2065,0,2065,113575,,
350,06-I-42-23,Kri-I-42-Gannavaram,02022700,Kondapavuluru,2540,0,2540,139700,,
351,06-I-42-23,Kri-I-42-Gannavaram,02023800,Vedurupavuluru,7545,0,7545,414975,,
352,06-I-42-23,Kri-I-42-Gannavaram,02022600,Surampalli,7257,0,7257,399135,,
353,06-I-42-23,Kri-I-42-Gannavaram,02023900,Savarigudem,1147,0,1147,63085,,
354,06-I-42-23,Kri-I-42-Gannavaram,02024000,Jakkulanekkalam,798,0,798,43890,,
355,06-I-42-23,Kri-I-42-Gannavaram,02022500,Ramachandrapuram,500,0,500,27500,,
356,06-I-42-23,Kri-I-42-Gannavaram,02023500,Veerapanenigudem,4257,0,4257,234135,,
357,06-I-42-23,Kri-I-42-Gannavaram,02022000,Nunna,12390,0,12390,681450,,
358,06-I-42-23,Kri-I-42-Gannavaram,41603000,K.V.Khandrika,1231,0,1231,67705,,
359,06-I-42-23,Kri-I-42-Gannavaram,02021900,Pathapadu,2980,0,2980,163900,,
360,06-I-42-23,Kri-I-42-Gannavaram,02021800,Nainavaram,2475,0,2475,136125,,
361,06-I-42-23,Kri-I-42-Gannavaram,02024700,Ambapuram,1689,0,1689,92895,,
362,06-I-42-23,Kri-I-42-Gannavaram,41603000,Ramavarappadu,12802,0,12802,704110,,
363,06-I-42-23,Kri-I-42-Gannavaram,41603000,Prasadampadu,10501,0,10501,577555,,
364,06-I-42-23,Kri-I-42-Gannavaram,02022100,Enikepadu,8797,0,8797,483835,,
365,06-I-42-23,Kri-I-42-Gannavaram,02022200,Nidamanuru,8210,0,8210,451550,,
366,06-I-42-23,Kri-I-42-Gannavaram,02022300,Dane Atkuru,399,0,399,21945,,
367,06-I-42-23,Kri-I-42-Gannavaram,02022400,Gudavalli,4798,0,4798,263890,,
368,06-I-42-23,Kri-I-42-Gannavaram,41603000,Gunadala,5170,0,5170,284350,,
369,06-I-42-23,Kri-I-42-Gannavaram,41603000,Payakapuram,1189,0,1189,65395,,
370,06-I-42-24,Kri-I-42-Gannavaram,41603000,Vijayawada town,532539,0,532539,29289645,,
371,06-I-42-25,Kri-I-42-Gannavaram,41603000,Bhavanipuram,70630,0,70630,3884650,,
372,06-I-42-26,Kri-I-42-Gannavaram,41603000,Patamata,90993,0,90993,5004615,,
373,06-I-42-16,Kri-I-42-Agiripalli,02011200,Agiripalli,8242,0,8242,453310,,
374,06-I-42-16,Kri-I-42-Agiripalli,02012000,Thotapalli,1612,0,1612,88660,,
375,06-I-42-16,Kri-I-42-Agiripalli,02011300,Nugondapalli,1274,0,1274,70070,,
376,06-I-42-16,Kri-I-42-Agiripalli,02010300,Malliboinapalli,369,0,369,20295,,
377,06-I-42-16,Kri-I-42-Agiripalli,02010200,Eadara,5740,0,5740,315700,,
378,06-I-42-16,Kri-I-42-Agiripalli,02011600,Baddanapalli,343,0,343,18865,,
379,06-I-42-16,Kri-I-42-Agiripalli,02010600,Tadepalli,416,0,416,22880,,
380,06-I-42-16,Kri-I-42-Agiripalli,02010500,Vadlamanu,1750,0,1750,96250,,
381,06-I-42-16,Kri-I-42-Agiripalli,02011100,Chopparametla,1495,0,1495,82225,,
382,06-I-42-16,Kri-I-42-Agiripalli,02012100,Narasigapalem,1629,0,1629,89595,,
383,06-I-42-16,Kri-I-42-Agiripalli,02005400,Sunkollu,2689,0,2689,147895,,
384,06-I-42-16,Kri-I-42-Agiripalli,02005600,Bathulavarigudem,1906,0,1906,104830,,
385,06-I-42-16,Kri-I-42-Agiripalli,02005500,Eanamadala,2274,0,2274,125070,,
386,06-I-42-16,Kri-I-42-Agiripalli,02004800,Narsupeta,1480,0,1480,81400,,
387,06-I-42-16,Kri-I-42-Agiripalli,02023100,Metlapalli,553,0,553,30415,,
388,06-I-42-16,Kri-I-42-Agiripalli,02023400,Tempalli,2274,0,2274,125070,,
389,06-I-42-16,Kri-I-42-Agiripalli,02023000,Chikkavaram,1671,0,1671,91905,,
390,06-I-42-16,Kri-I-42-Agiripalli,02024900,Buthumillipadu,197,0,197,10835,,
391,06-I-42-16,Kri-I-42-Agiripalli,02023600,B.B.Gudem,1839,0,1839,101145,,
392,06-I-42-16,Kri-I-42-Agiripalli,02024400,Gannavaram,20444,0,20444,1124420,,
393,06-I-42-16,Kri-I-42-Agiripalli,02024500,Chinnaoutapalli,1554,0,1554,85470,,
394,06-I-42-16,Kri-I-42-Agiripalli,02024100,Kesarapalli,8675,0,8675,477125,,
395,06-I-42-16,Kri-I-42-Agiripalli,02024600,Allapuram,2015,0,2015,110825,,
396,06-I-42-16,Kri-I-42-Agiripalli,02024700,Buddavaram,8761,0,8761,481855,,
397,06-I-42-16,Kri-I-42-Agiripalli,02024800,Ajjempudi,1700,0,1700,93500,,
398,06-I-42-16,Kri-I-42-Agiripalli,02024300,V.N.Puram,602,0,602,33110,,
399,06-I-42-16,Kri-I-42-Agiripalli,02023300,Balliparru,705,0,705,38775,,
400,06-I-42-16,Kri-I-42-Agiripalli,02025000,Pedaoutapalli,4189,0,4189,230395,,
401,06-I-42-16,Kri-I-42-Agiripalli,02025100,Atkuru,5097,0,5097,280335,,
402,06-I-42-15,Kri-I-42-Bapulapadu,02010800,Anathasagaram,406,0,406,22330,,
403,06-I-42-15,Kri-I-42-Bapulapadu,02010900,Eadulagudem,2782,0,2782,153010,,
404,06-I-42-15,Kri-I-42-Bapulapadu,02011000,Kalaturu,1434,0,1434,78870,,
405,06-I-42-15,Kri-I-42-Bapulapadu,02012300,Krishnavaram,1679,0,1679,92345,,
406,06-I-42-15,Kri-I-42-Bapulapadu,02012400,Suravaram,444,0,444,24420,,
407,06-I-42-15,Kri-I-42-Bapulapadu,02012200,Sagguru,1315,0,1315,72325,,
408,06-I-42-15,Kri-I-42-Bapulapadu,02005700,Ravicherla,3416,0,3416,187880,,
409,06-I-42-15,Kri-I-42-Bapulapadu,02008000,Bapulapadu,13621,0,13621,749155,,
410,06-I-42-15,Kri-I-42-Bapulapadu,02007300,Mallavalli,3969,0,3969,218295,,
411,06-I-42-15,Kri-I-42-Bapulapadu,02008200,Remella,3423,0,3423,188265,,
412,06-I-42-15,Kri-I-42-Bapulapadu,02008300,Singannagudem,0,1083,1083,59565,,
413,06-I-42-15,Kri-I-42-Bapulapadu,02008400,Rangannagudem,0,934,934,51370,,
414,06-I-42-15,Kri-I-42-Bapulapadu,02008500,Shobanadripuram,0,995,995,54725,,
415,06-I-42-15,Kri-I-42-Bapulapadu,02008900,Veeravalli,6233,0,6233,342815,,
416,06-I-42-15,Kri-I-42-Bapulapadu,02008800,Kodurupadu,4123,0,4123,226765,,
417,06-I-42-15,Kri-I-42-Bapulapadu,02008700,Ampapuram,4044,0,4044,222420,,
418,06-I-42-15,Kri-I-42-Bapulapadu,02008100,Veleru,4579,0,4579,251845,,
419,06-I-42-15,Kri-I-42-Bapulapadu,02009000,Seri Narasannapalem,1131,0,1131,62205,,
420,06-I-42-15,Kri-I-42-Bapulapadu,02008600,Bandarugudem,2801,0,2801,154055,,
421,06-I-42-15,Kri-I-42-Bapulapadu,02023200,Sagguru Amani,0,0,0,0,,
422,06-I-40-13,Kri-I-40-Musunuru,02003200,Ramanakkapeta,,4475,4475,246125,,
423,06-I-40-13,Kri-I-40-Musunuru,02003300,Surepalli,,2063,2063,113465,,
424,06-I-40-13,Kri-I-40-Musunuru,02003400,Lopudi,,3035,3035,166925,,
425,06-I-40-13,Kri-I-40-Musunuru,02003500,Gullapudi,,5337,5337,293535,,
426,06-I-40-13,Kri-I-40-Musunuru,02003600,Chekkapalli,,5336,5336,293480,,
427,06-I-40-13,Kri-I-40-Musunuru,02003700,Akkireddigudem,,2912,2912,160160,,
428,06-I-40-13,Kri-I-40-Musunuru,02003800,Chintalavalli,,4420,4420,243100,,
429,06-I-40-13,Kri-I-40-Musunuru,02004100,Musunuru,,5912,5912,325160,,
430,06-I-40-13,Kri-I-40-Musunuru,02004200,Yallapurm,,1131,1131,62205,,
431,06-I-40-13,Kri-I-40-Musunuru,02004400,Gopavaram,,6134,6134,337370,,
432,06-I-40-13,Kri-I-40-Musunuru,02004300,Katrenipadu,,5174,5174,284570,,
433,06-I-40-13,Kri-I-40-Musunuru,02004000,Tallavalli,,102,102,5610,,
434,06-I-40-16,Kri-I-42-Chillaboinapalli,02004500,Balive,,1682,1682,92510,,
435,06-I-40-16,Kri-I-42-Chillaboinapalli,02004700,Velupucherla,,4039,4039,222145,,
436,06-I-40-16,Kri-I-42-Chillaboinapalli,02004600,Chillaboinapalli,,1548,1548,85140,,
437,06-I-40-16,Kri-I-42-Chillaboinapalli,02007600,Madicherla,,3967,3967,218185,,
,1,1,1,1,1,1,1,1,1,1
